USER_ID,PATH_CATEGORY_NAME,AGE_GROUP,GENDER,REGION,YEAR_PATH_STARTED
U-646031473211338402,Data,30-34 ans,F,Île-de-France,2022
U-6019400485619591724,Data,25-29 ans,F,Occitanie,2025
U-4570610459620957118,Data,45-49 ans,M,Île-de-France,2022
U-6746674049788612204,Data,35-39 ans,F,Auvergne-Rhône-Alpes,2023
U-7462725997175699894,Data,45-49 ans,M,Île-de-France,2024
U1693612237948278613,Data,30-34 ans,M,Bourgogne-Franche-Comté,2025
U3671419528514834704,Data,40-44 ans,F,Île-de-France,2022
U-8408126582624446684,Data,30-34 ans,F,Île-de-France,2023
U9190562715256364060,Data,25-29 ans,F,Île-de-France,2025
U-1157942681491095056,Data,30-34 ans,M,Occitanie,2022
U2754531434992091588,Data,55-59 ans,M,Île-de-France,2022
U-954047221424615220,Data,25-29 ans,F,Île-de-France,2024
U-6275698677019344597,Data,30-34 ans,F,Île-de-France,2023
U-2801677953422440722,Data,30-34 ans,F,Île-de-France,2024
U-3424129481580150320,Data,50-54 ans,M,Provence-Alpes-Côte d'Azur,2024
U-875662441132137631,Data,30-34 ans,M,Grand Est,2022
U7155750550696122904,Data,30-34 ans,M,Île-de-France,2022
U-8960940829870722819,Data,40-44 ans,M,Île-de-France,2022
U1709383499157928402,Data,45-49 ans,M,Hauts-de-France,2025
U6205826368406191922,Data,60 ans ou plus,M,Île-de-France,2025
U1922031429455919634,Data,25-29 ans,M,Île-de-France,2022
U3041829796670834570,Data,35-39 ans,M,Auvergne-Rhône-Alpes,2025
U-3502731148111535249,Data,30-34 ans,F,Île-de-France,2023
U-5788109017644484034,Data,40-44 ans,M,Bretagne,2025
U6917855588008748568,Data,45-49 ans,F,Île-de-France,2022
U6682699035080164256,Data,50-54 ans,M,Île-de-France,2025
U-7909666651433909440,Data,40-44 ans,,Île-de-France,2022
U8555473411900256803,Data,35-39 ans,,Île-de-France,2023
U326753578512901150,Data,40-44 ans,M,Occitanie,2025
U5180805404147447514,Data,25-29 ans,F,Île-de-France,2022
U-2052484269608735584,Data,55-59 ans,,Île-de-France,2023
U-5265653125130548099,Data,50-54 ans,M,Bretagne,2023
U7646218283849102591,Data,20-24 ans,M,Île-de-France,2025
U-3386125748611184129,Data,25-29 ans,F,Provence-Alpes-Côte d'Azur,2023
U7038163340729774495,Data,50-54 ans,,Île-de-France,2023
U-6384406213185632344,Data,30-34 ans,M,Nouvelle-Aquitaine,2024
U1432779916284365915,Data,30-34 ans,M,Île-de-France,2025
U-8812853560095650670,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2024
U-7174148166623297497,Data,30-34 ans,F,Provence-Alpes-Côte d'Azur,2025
U8986582443455037852,Data,50-54 ans,,Île-de-France,2022
U-3103869876006062722,Data,25-29 ans,,Île-de-France,2022
U-3914503172792933255,Data,25-29 ans,M,Île-de-France,2025
U-7188912151082762286,Data,30-34 ans,M,DROM,2025
U-2955696574712424701,Data,25-29 ans,M,Bourgogne-Franche-Comté,2025
U-8812302046517963538,Data,40-44 ans,F,Auvergne-Rhône-Alpes,2025
U1169449500310882163,Data,50-54 ans,M,Hauts-de-France,2022
U-1511400449102846110,Data,30-34 ans,M,Nouvelle-Aquitaine,2023
U-7116861553389430503,Data,40-44 ans,F,Nouvelle-Aquitaine,2023
U-8466771883374346562,Data,30-34 ans,M,Nouvelle-Aquitaine,2024
U9137914196492140915,Data,30-34 ans,M,Auvergne-Rhône-Alpes,2023
U4192685396497784263,Data,55-59 ans,F,Provence-Alpes-Côte d'Azur,2024
U4380993215297327312,Data,40-44 ans,,Île-de-France,2022
U5309652711172781332,Data,45-49 ans,M,Île-de-France,2025
U-6477127456789751048,Data,30-34 ans,,Île-de-France,2023
U-283030378934500577,Data,45-49 ans,M,Île-de-France,2025
U-5775318341064740138,Data,30-34 ans,M,Île-de-France,2023
U6967291358290132082,Data,30-34 ans,,Pays de la Loire,2022
U7342982317150344222,Data,40-44 ans,,Occitanie,2022
U5093437191614047076,Data,35-39 ans,,Île-de-France,2022
U7360904350461775367,Data,40-44 ans,,Auvergne-Rhône-Alpes,2024
U-101789907589358406,Data,35-39 ans,,Île-de-France,2022
U9100090837035670460,Data,20-24 ans,M,Provence-Alpes-Côte d'Azur,2025
U4291851960725106398,Data,50-54 ans,M,Nouvelle-Aquitaine,2022
U-534867745733156116,Data,30-34 ans,M,Île-de-France,2023
U-5921054515303517845,Data,35-39 ans,M,Auvergne-Rhône-Alpes,2025
U-379131842641086144,Data,30-34 ans,M,Provence-Alpes-Côte d'Azur,2022
U4663097679640030399,Data,45-49 ans,F,Île-de-France,2025
U-4592609483676132218,Data,25-29 ans,M,Hauts-de-France,2023
U1198754945724292858,Data,40-44 ans,,Auvergne-Rhône-Alpes,2022
U-7816032447177216803,Data,35-39 ans,,Île-de-France,2022
U-5032065126076896542,Data,50-54 ans,F,Auvergne-Rhône-Alpes,2022
U-3341012793252324618,Data,25-29 ans,,Île-de-France,2023
U1677663290177742833,Data,25-29 ans,,Pays de la Loire,2022
U-939347296801610956,Data,30-34 ans,M,Bretagne,2024
U-6694318856803141585,Data,25-29 ans,M,Île-de-France,2024
U-3808805644366080268,Data,35-39 ans,M,Auvergne-Rhône-Alpes,2022
U-6143927775903182825,Data,35-39 ans,M,Bourgogne-Franche-Comté,2024
U-8481657198604204116,Data,40-44 ans,F,Île-de-France,2022
U-8956996140389241359,Data,25-29 ans,M,Hauts-de-France,2024
U9069299407255971708,Data,30-34 ans,F,Île-de-France,2022
U6757847095499403618,Data,50-54 ans,,Auvergne-Rhône-Alpes,2023
U-4454285874253371567,Data,60 ans ou plus,M,Provence-Alpes-Côte d'Azur,2023
U-8543186213659398556,Data,40-44 ans,M,Île-de-France,2024
U2067324267771122816,Data,25-29 ans,F,Auvergne-Rhône-Alpes,2022
U7281565044209100022,Data,40-44 ans,M,Île-de-France,2025
U-7493506051924441942,Data,50-54 ans,,Île-de-France,2023
U-655541054333657351,Data,40-44 ans,,Île-de-France,2022
U2557511669164221557,Data,30-34 ans,F,Île-de-France,2025
U1626733339141395573,Data,30-34 ans,,Centre-Val de Loire,2022
U-8653401185329190416,Data,25-29 ans,M,Normandie,2023
U-4835715368066341637,Data,30-34 ans,F,Nouvelle-Aquitaine,2025
U1785795982001390938,Data,30-34 ans,M,Île-de-France,2025
U702578218129894169,Data,20-24 ans,M,Île-de-France,2024
U-3916985391458784499,Data,45-49 ans,F,Pays de la Loire,2022
U-5685957072916803033,Data,55-59 ans,M,Île-de-France,2023
U-6530483385767349715,Data,45-49 ans,M,Île-de-France,2024
U8450913273404837057,Data,20-24 ans,F,Auvergne-Rhône-Alpes,2023
U4634138495171799979,Data,45-49 ans,F,Île-de-France,2023
U-1727815657255540595,Data,35-39 ans,,Île-de-France,2024
U5576602418094230285,Data,40-44 ans,M,Pays de la Loire,2024
U305197306896934056,Data,25-29 ans,M,Île-de-France,2022
U-3757450919071555885,Data,55-59 ans,M,Grand Est,2024
U-8598209435843644248,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2025
U5336034592870796120,Data,35-39 ans,,Hauts-de-France,2023
U719447111620427615,Data,40-44 ans,M,Île-de-France,2025
U2601245724665201577,Data,60 ans ou plus,,Bretagne,2025
U-2355528756890287741,Data,35-39 ans,M,Provence-Alpes-Côte d'Azur,2023
U8820364001985257899,Data,25-29 ans,M,Île-de-France,2025
U7958403196074834163,Data,35-39 ans,M,Hauts-de-France,2025
U5857733038037219102,Data,30-34 ans,M,Île-de-France,2023
U9105433569641790565,Data,25-29 ans,,Hauts-de-France,2022
U6752170394495329858,Data,25-29 ans,M,Occitanie,2024
U1343201767257985452,Data,35-39 ans,F,Île-de-France,2025
U-6191626375264529147,Data,30-34 ans,,Nouvelle-Aquitaine,2022
U5337020782690825,Data,30-34 ans,M,Auvergne-Rhône-Alpes,2025
U-8386107796659115586,Data,30-34 ans,M,Bourgogne-Franche-Comté,2025
U7625628816616857878,Data,40-44 ans,F,Auvergne-Rhône-Alpes,2022
U-7686060975474153111,Data,25-29 ans,F,Île-de-France,2024
U7075613497944114828,Data,35-39 ans,M,Île-de-France,2025
U4245662010270339058,Data,20-24 ans,M,Auvergne-Rhône-Alpes,2023
U-40833167778118262,Data,30-34 ans,,Provence-Alpes-Côte d'Azur,2022
U7075613497944114828,Data,35-39 ans,M,Île-de-France,2023
U-3802640919451528943,Data,35-39 ans,M,Grand Est,2023
U-3707596515065823004,Data,40-44 ans,F,Nouvelle-Aquitaine,2024
U8442249948582896250,Data,35-39 ans,F,Nouvelle-Aquitaine,2024
U6237198482258740101,Data,30-34 ans,M,Hauts-de-France,2024
U-8452908459724738366,Data,40-44 ans,F,Île-de-France,2025
U3575656630883147530,Data,35-39 ans,M,Grand Est,2022
U-1670043072071887944,Data,30-34 ans,F,Île-de-France,2023
U2181701941166128959,Data,25-29 ans,M,Nouvelle-Aquitaine,2024
U3137087851490254370,Data,30-34 ans,M,Île-de-France,2025
U4726280518164307213,Data,35-39 ans,,Pays de la Loire,2022
U-3909457530764225658,Data,45-49 ans,M,Provence-Alpes-Côte d'Azur,2023
U3961529793910462209,Data,30-34 ans,M,Île-de-France,2024
U-7423861427733343342,Data,20-24 ans,M,Bourgogne-Franche-Comté,2024
U-7933740471768571727,Data,25-29 ans,M,Grand Est,2024
U6677192004018674408,Data,45-49 ans,M,Auvergne-Rhône-Alpes,2022
U-8264774162448075546,Data,30-34 ans,M,Hauts-de-France,2022
U-8716868648316656235,Data,50-54 ans,F,Pays de la Loire,2023
U-7430179233342812515,Data,40-44 ans,F,Auvergne-Rhône-Alpes,2023
U4230247605432074758,Data,35-39 ans,,Bretagne,2022
U-5972346581395012781,Data,25-29 ans,,Nouvelle-Aquitaine,2022
U2868287872487407192,Data,30-34 ans,,Hauts-de-France,2023
U4397450591858453663,Data,35-39 ans,,Île-de-France,2022
U5488030846392028409,Data,40-44 ans,F,Île-de-France,2024
U8746031049275756161,Data,25-29 ans,F,Occitanie,2025
U4077394578620239738,Data,45-49 ans,F,Île-de-France,2025
U1135174451878467138,Data,25-29 ans,F,Provence-Alpes-Côte d'Azur,2024
U-3738523176641482673,Data,45-49 ans,F,Île-de-France,2023
U8431552692486157380,Data,25-29 ans,F,Provence-Alpes-Côte d'Azur,2022
U-5063750174583026834,Data,35-39 ans,M,Île-de-France,2024
U-2004176705707143201,Data,25-29 ans,M,Grand Est,2025
U-3956306123055760376,Data,35-39 ans,,Grand Est,2024
U6353049976021792342,Data,45-49 ans,M,Hauts-de-France,2025
U-1162523319900339764,Data,30-34 ans,M,Provence-Alpes-Côte d'Azur,2025
U8755775283257479359,Data,45-49 ans,,Occitanie,2022
U-3269126520484175365,Data,35-39 ans,F,Île-de-France,2022
U7823810759252741399,Data,50-54 ans,M,Île-de-France,2023
U8368528612026879273,Data,40-44 ans,,Auvergne-Rhône-Alpes,2022
U2498174825456766650,Data,25-29 ans,M,Île-de-France,2024
U4749445119084594852,Data,45-49 ans,,Île-de-France,2023
U-1673513848083183148,Data,30-34 ans,F,Île-de-France,2024
U-2779387817943351919,Data,45-49 ans,M,Occitanie,2023
U-3764019508121320263,Data,25-29 ans,M,Hauts-de-France,2024
U-2074318480606540060,Data,35-39 ans,F,Grand Est,2022
U5619463181081775758,Data,60 ans ou plus,M,Hauts-de-France,2023
U-7719741723490301186,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2023
U8221775569545413386,Data,45-49 ans,,Normandie,2025
U-1526209835336865410,Data,30-34 ans,F,Île-de-France,2025
U6087382215116380954,Data,30-34 ans,M,Centre-Val de Loire,2022
U4892100953596910473,Data,55-59 ans,M,Île-de-France,2022
U3461743411369637585,Data,30-34 ans,M,Occitanie,2024
U-4942039592682127879,Data,30-34 ans,F,Île-de-France,2022
U3942572914626896957,Data,25-29 ans,,Grand Est,2022
U-6564911157887846550,Data,35-39 ans,F,Île-de-France,2025
U4017768091507817464,Data,25-29 ans,F,Île-de-France,2025
U7896815563777601046,Data,35-39 ans,M,Île-de-France,2022
U7489625834531916698,Data,55-59 ans,M,Occitanie,2024
U-783038083297125674,Data,20-24 ans,M,Nouvelle-Aquitaine,2023
U-7324355112923209358,Data,45-49 ans,M,Nouvelle-Aquitaine,2023
U7913289708569872509,Data,25-29 ans,F,Île-de-France,2025
U-8027932650373861501,Data,30-34 ans,,Centre-Val de Loire,2022
U-5354567960182846597,Data,25-29 ans,M,Île-de-France,2022
U3712251179316211338,Data,60 ans ou plus,,Occitanie,2022
U-4800974770148938555,Data,35-39 ans,,Île-de-France,2022
U1286923720170750434,Data,50-54 ans,M,Nouvelle-Aquitaine,2024
U3276443546383754125,Data,45-49 ans,M,Île-de-France,2024
U5828448351044727983,Data,55-59 ans,M,Île-de-France,2022
U-1208165322251346293,Data,25-29 ans,F,Centre-Val de Loire,2023
U-8488437050709686485,Data,45-49 ans,,Bretagne,2022
U-8339740842560573898,Data,35-39 ans,F,Île-de-France,2025
U-6221783144855946300,Data,45-49 ans,M,Île-de-France,2023
U-7968051962297202020,Data,20-24 ans,F,Île-de-France,2024
U4726294670327901350,Data,30-34 ans,,Île-de-France,2022
U6656350468694302970,Data,30-34 ans,M,Auvergne-Rhône-Alpes,2022
U4794221293830584105,Data,45-49 ans,M,Île-de-France,2024
U-2157416059705059507,Data,30-34 ans,M,Île-de-France,2023
U7989366372773327611,Data,35-39 ans,M,Provence-Alpes-Côte d'Azur,2024
U-2241302815533210393,Data,25-29 ans,M,Nouvelle-Aquitaine,2025
U1075284682828586831,Data,25-29 ans,F,Auvergne-Rhône-Alpes,2022
U-4139702516901216667,Data,35-39 ans,M,Grand Est,2025
U7510480716382625621,Data,35-39 ans,F,Auvergne-Rhône-Alpes,2022
U4713823885626187853,Data,40-44 ans,,Île-de-France,2023
U-4347914510660023148,Data,40-44 ans,,Île-de-France,2023
U-6250648971543164167,Data,35-39 ans,M,Occitanie,2022
U3622446930595286686,Data,30-34 ans,M,Île-de-France,2023
U-385398643064536340,Data,35-39 ans,M,Nouvelle-Aquitaine,2022
U7414242602960386807,Data,30-34 ans,,Île-de-France,2022
U5202765486009418410,Data,45-49 ans,M,Pays de la Loire,2025
U-1325903460437064657,Data,30-34 ans,M,Nouvelle-Aquitaine,2024
U-3862862426516019052,Data,35-39 ans,M,Île-de-France,2022
U-513370772158861660,Data,30-34 ans,M,Île-de-France,2025
U-3256600113410909919,Data,35-39 ans,M,Bretagne,2022
U-7928292064039115625,Data,40-44 ans,M,Auvergne-Rhône-Alpes,2023
U-8487616220393463434,Data,30-34 ans,F,Île-de-France,2023
U-3739699028619551510,Data,55-59 ans,,Île-de-France,2022
U-8187380919225793464,Data,35-39 ans,M,Île-de-France,2022
U-7424728007156972322,Data,25-29 ans,M,Île-de-France,2023
U-8964972691240127184,Data,50-54 ans,M,Île-de-France,2022
U959213478404644449,Data,35-39 ans,M,Île-de-France,2024
U6848542672348829044,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2023
U7459181739678431276,Data,35-39 ans,F,Île-de-France,2025
U995230527571817159,Data,40-44 ans,M,Île-de-France,2024
U1408235040225703869,Data,35-39 ans,F,Île-de-France,2023
U-6307460490342810710,Data,30-34 ans,,Normandie,2024
U-6187480741761231856,Data,35-39 ans,M,Île-de-France,2025
U3663998378981053951,Data,45-49 ans,M,Occitanie,2024
U1214320356361044976,Data,35-39 ans,F,Hauts-de-France,2023
U5485366437262434128,Data,40-44 ans,M,Île-de-France,2024
U-5636577450518841370,Data,50-54 ans,M,Île-de-France,2023
U-3453254088074329380,Data,60 ans ou plus,,Île-de-France,2023
U8729885319676067416,Data,30-34 ans,F,Auvergne-Rhône-Alpes,2022
U-4962316459045682709,Data,40-44 ans,M,Auvergne-Rhône-Alpes,2023
U1665684020690242379,Data,40-44 ans,M,Bretagne,2024
U7137990485427092673,Data,30-34 ans,M,Provence-Alpes-Côte d'Azur,2022
U-7680087852748869894,Data,25-29 ans,M,Pays de la Loire,2025
U-8318194854951923368,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2024
U-8936420260071633483,Data,25-29 ans,F,Île-de-France,2024
U657807558136604827,Data,45-49 ans,M,Île-de-France,2024
U3919270659064688702,Data,30-34 ans,F,Île-de-France,2025
U-3525080260048581507,Data,40-44 ans,,Île-de-France,2022
U4584487970479755217,Data,35-39 ans,F,Île-de-France,2022
U5571184005515218731,Data,30-34 ans,,Pays de la Loire,2023
U4587787759898488681,Data,45-49 ans,M,Auvergne-Rhône-Alpes,2023
U6274764013768701656,Data,30-34 ans,M,Grand Est,2025
U1378854194748258553,Data,40-44 ans,M,Île-de-France,2025
U5620071296103126014,Data,25-29 ans,F,Île-de-France,2025
U-154348842391767792,Data,25-29 ans,M,Île-de-France,2025
U-7599622565048161797,Data,25-29 ans,M,Île-de-France,2023
U-2572217992704115725,Data,45-49 ans,M,Occitanie,2022
U49903045925141133,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2024
U-3933587625814128390,Data,40-44 ans,M,Auvergne-Rhône-Alpes,2023
U-8177247764564851037,Data,60 ans ou plus,M,Île-de-France,2022
U-8225363440530281047,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2025
U597895357790450900,Data,30-34 ans,F,Île-de-France,2023
U-444075632160288671,Data,20-24 ans,M,Île-de-France,2023
U-6477871404599383227,Data,50-54 ans,M,Bourgogne-Franche-Comté,2022
U9090750791911639328,Data,25-29 ans,F,Hauts-de-France,2022
U8071098024013545047,Data,25-29 ans,M,Auvergne-Rhône-Alpes,2025
U-8239484255387818503,Data,30-34 ans,M,Île-de-France,2025
U224349841197591160,Data,35-39 ans,M,Île-de-France,2023
U1432323883727147001,Data,30-34 ans,F,Auvergne-Rhône-Alpes,2025
U-1844883068746349890,Data,40-44 ans,F,Île-de-France,2025
U-3791107561091856279,Data,25-29 ans,,Île-de-France,2022
U2849506040238797934,Data,30-34 ans,M,DROM,2025
U6910152963637816957,Data,25-29 ans,,Île-de-France,2022
U4309257701449374146,Data,55-59 ans,F,Île-de-France,2023
U-2185186826744893498,Data,35-39 ans,F,Île-de-France,2025
U8137114967508495956,Data,25-29 ans,,Île-de-France,2022
U-5321103594986014400,Data,25-29 ans,M,Occitanie,2025
U7058545111723829636,Data,45-49 ans,M,Occitanie,2025
U-5722741202696869990,Data,30-34 ans,F,Île-de-France,2022
U-842865698969427018,Data,50-54 ans,M,Auvergne-Rhône-Alpes,2022
U-1910028739391744478,Data,45-49 ans,,Île-de-France,2022
U4997653292260221289,Data,30-34 ans,,Auvergne-Rhône-Alpes,2023
U-4629154594128840127,Data,30-34 ans,,Île-de-France,2024
U9117753811421575684,Data,45-49 ans,F,DROM,2023
U6197367700309086487,Data,35-39 ans,M,Normandie,2022
U586391805379479209,Data,55-59 ans,M,Île-de-France,2023
U6727301060664934491,Data,20-24 ans,M,Centre-Val de Loire,2023
U-5275424971204688915,Data,25-29 ans,F,Pays de la Loire,2022
U3640945592238391935,Data,25-29 ans,,Île-de-France,2023
U-6699495223530643180,Data,45-49 ans,F,Nouvelle-Aquitaine,2023
U-260921804625092381,Data,35-39 ans,,Provence-Alpes-Côte d'Azur,2024
U-5853618928983950017,Data,35-39 ans,F,Île-de-France,2022
U-5914934719251559214,Data,20-24 ans,M,Île-de-France,2025
U-6369444038956604373,Data,45-49 ans,,Occitanie,2022
U-260025015344860508,Data,50-54 ans,,Île-de-France,2023
U-7390474389586190889,Data,50-54 ans,,Île-de-France,2022
U-1517439370423716991,Data,30-34 ans,,Auvergne-Rhône-Alpes,2022
U7088034612160042835,Data,40-44 ans,M,Provence-Alpes-Côte d'Azur,2022
U-6084090652890829109,Data,30-34 ans,M,Occitanie,2024
U-5512793037215372999,Data,45-49 ans,M,Grand Est,2022
U552922164062969141,Data,25-29 ans,F,Bretagne,2024
U445239567381110570,Data,30-34 ans,,Hauts-de-France,2022
U6212621728678243852,Data,55-59 ans,M,Nouvelle-Aquitaine,2022
U-8637057659425710980,Data,25-29 ans,,Île-de-France,2022
U-533065973139035128,Data,50-54 ans,,Hauts-de-France,2023
U3345509276389163741,Data,30-34 ans,M,Grand Est,2023
U5926659068191879657,Data,35-39 ans,F,Île-de-France,2022
U4098644582415029720,Data,25-29 ans,F,Auvergne-Rhône-Alpes,2025
U4640625547186477494,Data,30-34 ans,,Grand Est,2022
U-3698540277317553675,Data,35-39 ans,F,Île-de-France,2025
U-8486706538399492962,Data,45-49 ans,M,Provence-Alpes-Côte d'Azur,2024
U-9150541276468259145,Data,60 ans ou plus,M,Provence-Alpes-Côte d'Azur,2022
U4433433693648979180,Data,40-44 ans,F,Île-de-France,2023
U-4273349270433169284,Data,25-29 ans,M,Île-de-France,2023
U-4740335593913048041,Data,40-44 ans,M,Île-de-France,2022
U3786710052028110564,Data,30-34 ans,M,Nouvelle-Aquitaine,2024
U-8462119888556139974,Data,30-34 ans,M,Île-de-France,2023
U-975519255724250930,Data,30-34 ans,M,Île-de-France,2022
U-5150438876021986575,Data,40-44 ans,F,Île-de-France,2023
U-7148288879581593257,Data,40-44 ans,F,Nouvelle-Aquitaine,2024
U2552398244237256602,Data,35-39 ans,M,Provence-Alpes-Côte d'Azur,2025
U5528404967070435159,Data,40-44 ans,,Auvergne-Rhône-Alpes,2022
U-7700348094922136857,Data,55-59 ans,F,Pays de la Loire,2022
U8310542723545533306,Data,35-39 ans,M,Grand Est,2022
U7864056851823414966,Data,25-29 ans,F,Île-de-France,2024
U-1464440913049485985,Data,40-44 ans,M,Nouvelle-Aquitaine,2024
U-3326947635847795920,Data,35-39 ans,M,Grand Est,2024
U2055762936901083680,Data,45-49 ans,,Provence-Alpes-Côte d'Azur,2023
U332418667004563743,Data,35-39 ans,F,Île-de-France,2023
U7074540422414726623,Data,25-29 ans,M,Île-de-France,2024
U-3330989144022804853,Data,35-39 ans,M,Île-de-France,2025
U-5098454473410763507,Data,35-39 ans,M,Île-de-France,2023
U-1653505911920907845,Data,25-29 ans,M,Occitanie,2025
U-600668926549893488,Data,30-34 ans,,Occitanie,2022
U8888446542913921745,Data,30-34 ans,M,Île-de-France,2024
U6116556124896537762,Data,30-34 ans,,Île-de-France,2022
U-6201180183655336824,Data,55-59 ans,F,Normandie,2025
U4274389564446220097,Data,35-39 ans,F,Île-de-France,2024
U-2137076920399391659,Data,25-29 ans,M,Grand Est,2024
U-2397040351340661529,Data,55-59 ans,M,Occitanie,2025
U4638775291030841643,Data,25-29 ans,M,Nouvelle-Aquitaine,2025
U2644087310445692258,Data,35-39 ans,,Normandie,2024
U-1156373360633841009,Data,25-29 ans,M,Hauts-de-France,2023
U-9193147187560339523,Data,25-29 ans,,Île-de-France,2022
U-1927463194807775384,Data,35-39 ans,M,Normandie,2025
U-1960599077511277459,Data,30-34 ans,,Île-de-France,2022
